24804:17,654,302,616,58,8,76,542,29,1196
4001:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
38786:495,3034,7926,2593,19188,1397,13049,13108,16191,857
4006:17,76,302,654,301,58,29,564,1102,138
14508:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4007:81,17,76,302,226,616,986,70,866,84
14509:302,654,866,616,58,650,84,361,8,81
4008:17,76,866,302,226,224,15,899,431,62
24805:17,8,84,224,1102,15,6,899,902,568
38813:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4009:17,616,76,84,8,302,542,518,564,301
38868:17,654,84,58,866,1102,70,650,239,354
4028:81,17,986,500,654,76,226,58,554,3423
38870:17,650,302,8,238,654,76,398,616,58
14517:17,302,654,76,616,8,508,301,564,787
24808:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4031:17,302,58,986,899,698,650,873,542,226
38878:17,302,224,654,616,58,866,650,70,1102
14522:17,650,901,226,285,899,40,1245,190,2292
4035:17,654,302,76,616,774,866,1102,84,29
14524:17,654,302,866,650,81,70,224,508,441
4053:17,76,616,654,302,58,650,8,84,1382
24825:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14536:76,81,168,719,238,2139,564,226,301,736
38888:495,2593,16191,22484,26528,11300,4189,21627,66812,24378
4064:302,654,76,84,650,8,138,564,354,866
4067:17,654,58,76,650,8,736,84,138,354
24827:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14554:302,787,162,495,656,45,431,3101,4414,1690
4068:17,302,616,650,76,508,327,65,84,81
38897:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14568:2265,76,866,302,616,58,40,2139,70,226
14576:76,698,654,866,81,358,262,361,40,1069
4069:650,1102,354,736,518,224,289,138,285,70
14582:302,76,650,29,354,736,861,70,138,6
24839:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
38945:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14590:17,302,58,654,616,76,29,84,866,483
14591:76,17,226,616,736,1344,780,245,698,262
4075:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
24846:17,302,8,84,787,654,616,58,76,29
38967:76,698,2139,500,1023,891,495,2414,5975,533
24849:2162,70,84,302,1119,875,654,354,616,8
14601:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
24884:17,76,654,866,650,302,81,899,70,2548
4076:17,76,564,698,8,866,84,81,70,518
14613:17,654,58,29,650,6,363,861,354,301
38983:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4084:17,654,76,564,84,861,8,518,29,322
24907:17,8,58,84,518,542,327,656,119,103
4091:17,302,58,8,654,616,76,29,650,518
14615:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39003:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14619:76,1730,17,866,361,698,2139,500,986,564
24908:17,302,654,76,616,58,650,84,8,564
4098:654,616,29,76,15,289,322,162,356,542
24909:17,654,564,866,698,302,354,138,616,736
4103:302,616,654,564,866,84,224,8,354,29
39005:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14629:76,29,1102,6,168,431,495,219,1097,1372
4104:76,84,302,8,654,616,736,224,409,285
14639:76,17,302,866,81,361,698,826,2139,168
4124:168,698,719,302,76,616,81,70,564,224
24917:654,58,302,289,899,238,8,650,564,518
39021:495,2593,16191,45551,22484,26528,4189,21627,24378,2945
24920:17,302,654,616,8,224,84,6,518,542
4132:17,654,302,616,58,76,8,542,15,564
14640:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14652:302,654,650,8,866,84,58,361,81,518
39043:101,495,5084,4034,1902,2593,12045,16191,22484,26528
24943:495,1352,946,2068,1527,189,5545,5254,2593,25366
14676:654,58,76,29,616,866,518,354,138,301
4134:17,654,61,62,131,495,155,205,357,633
4138:17,302,2162,8,70,84,76,875,1119,564
39049:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
24945:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14681:17,302,81,564,76,8,866,2139,568,226
4140:17,76,226,698,81,500,564,931,361,168
24947:17,302,8,84,616,76,58,518,29,101
14695:17,650,245,616,84,654,58,899,354,302
24949:17,302,361,654,29,84,70,76,354,138
14697:17,76,226,564,866,361,650,2139,81,70
39050:81,616,15,654,76,508,245,61,322,29
4149:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14701:17,302,29,76,616,58,84,1102,736,15
4158:81,168,719,1460,564,698,8,866,2139,70
24962:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39052:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
24965:17,224,302,182,654,301,58,8,866,70
4164:17,84,654,76,2162,616,1119,8,70,875
14712:17,616,654,76,302,84,29,226,245,301
24981:58,866,84,29,616,76,650,70,518,8
4167:302,17,518,76,4364,508,138,15,289,238
14717:17,76,58,780,70,986,226,899,3423,698
24984:70,899,65,81,226,931,947,378,190,131
14719:302,58,616,650,518,224,354,736,289,899
39074:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4171:17,76,616,84,58,226,736,8,564,654
24999:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14721:8199,2829,9674,24933,30815,13077,51232,24854,24425,37112
25000:302,654,58,84,81,518,76,354,616,301
4177:17,654,616,76,302,84,8,58,736,518
39083:17,29,302,654,76,616,58,285,8,84
39084:17,226,81,70,508,361,500,1730,1535,2548
4179:17,302,58,354,866,76,616,285,84,6
14737:17,302,654,616,58,866,76,84,564,301
39092:1446,289,2548,1382,840,378,168,429,225,4453
25004:17,58,866,29,81,70,542,354,226,138
4184:616,84,866,76,1102,650,301,354,361,736
25011:17,302,76,866,616,361,29,654,354,58
4190:17,654,302,76,508,736,58,429,866,29
14752:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39105:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14755:17,58,302,29,616,76,354,301,224,8
39158:17,76,1002,302,654,226,710,8,65,81
14759:654,58,29,899,84,76,1102,138,616,70
25021:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4209:866,361,1164,495,1326,2593,29969,16191,2025,14500
4210:17,58,654,101,302,616,518,84,650,76
39159:495,176,2593,16191,22484,26528,4189,21627,24378,2945
14764:654,518,542,2139,1119,495,219,295,1057,659
25036:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4211:495,4600,2593,16191,22484,26528,4189,21627,24378,2945
39163:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14767:9354,1069,495,20288,2593,8454,16191,27291,44738,22484
25044:17,302,84,947,518,70,654,76,8,1102
39188:17,361,654,29,70,736,61,358,1462,2265
14771:76,17,986,226,302,262,500,140,564,40
4213:302,654,76,84,564,1102,542,138,861,289
14776:17,58,378,81,931,508,361,101,327,363
25059:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39232:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4223:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39237:17,616,224,76,138,736,302,654,58,361
14784:17,76,564,302,168,226,719,358,901,238
4237:302,654,518,354,29,616,866,301,58,650
14788:17,302,84,29,736,564,76,650,518,322
25069:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14791:76,168,564,698,463,2139,429,984,226,931
4242:17,302,654,616,76,58,650,84,564,29
25070:17,29,654,616,76,650,224,354,138,6
39291:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25076:17,76,866,302,224,616,58,650,81,564
39295:17,866,76,262,1102,508,669,236,500,986
25084:17,224,138,616,273,301,15,289,62,500
14793:17,81,302,654,76,262,616,58,3137,8
4248:226,873,901,378,931,2548,4755,495,2121,1352
25085:17,654,302,616,84,301,76,354,564,518
14794:654,302,58,616,101,518,84,76,8,327
4249:70,168,81,564,518,226,736,238,327,698
25115:302,58,224,654,76,1102,616,736,866,29
39296:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4265:17,302,58,654,616,866,76,29,8,6
25118:17,289,58,302,8,76,554,84,564,518
4269:17,84,58,29,616,866,354,1102,361,650
25127:17,302,616,76,564,58,289,8,518,29
14822:17,654,616,518,363,32,262,65,1023,1109
4273:302,654,866,84,29,70,76,361,58,301
39308:787,1119,402,146,496,495,2121,472,1389,1057
4275:17,654,84,76,8,58,29,1102,354,616
14824:76,17,508,8,710,226,245,564,1744,2139
25137:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14862:17,508,8,650,873,378,1102,7334,273,431
4277:17,654,58,76,8,29,518,138,564,542
25147:17,302,76,736,84,70,354,1102,254,2265
14863:302,654,616,866,84,65,70,518,354,226
39379:1245,495,407,690,1561,3534,2593,16191,23271,10967
25153:302,654,224,866,1102,138,616,8,29,162
39391:17,302,616,654,76,650,15,542,58,70
14864:17,302,58,29,654,76,650,616,510,84
4281:17,302,58,29,76,84,650,138,736,8
25171:17,302,58,654,866,698,1102,84,29,650
39393:17,302,84,8,616,58,654,1102,29,224
14865:302,138,616,654,236,76,58,289,8,866
14874:17,302,58,616,866,736,8,29,70,564
14879:17,302,616,8,29,654,378,508,301,58
4301:17,654,302,76,616,84,29,354,866,301
39394:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25172:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4303:17,616,302,84,518,654,736,58,226,1102
14881:76,17,168,226,81,698,654,138,616,901
25181:650,1352,840,226,931,1527,245,698,1712,358
14883:866,354,29,76,361,70,58,1102,289,301
4304:302,84,650,301,1102,8,70,518,138,162
39429:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14906:81,76,226,17,654,70,262,302,58,986
4344:17,302,58,654,76,29,650,301,866,70
39430:17,302,654,616,58,76,650,866,29,285
25183:17,518,8,84,302,616,564,76,542,58
4353:17,302,76,787,8,327,866,84,542,226
25189:17,76,654,302,2139,70,698,29,542,616
4357:17,866,302,8,564,654,84,361,1102,616
14923:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4365:76,168,238,224,226,508,1460,429,873,2139
14924:17,70,301,15,441,5117,245,1460,358,986
39432:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4371:17,654,302,8,58,76,616,354,508,70
39458:17,500,2139,70,542,899,986,3423,119,780
25212:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
14933:840,76,226,81,508,866,61,157,736,361
4372:76,866,81,138,616,354,84,361,302,70
25228:302,654,616,76,650,8,354,361,285,6
14934:76,719,226,81,564,698,866,70,463,1400
39469:17,84,654,378,8,866,650,81,542,354
4399:17,616,58,76,84,518,564,650,1102,138
25236:17,76,616,866,508,302,654,787,65,736
39515:17,302,76,650,616,8,441,84,654,245
14960:17,564,76,542,616,866,29,2139,1069,226
4400:17,58,302,616,654,8,84,650,1102,70
14964:58,84,866,354,1102,70,301,8,76,138
4407:29,616,76,84,8,866,1102,58,354,518
39518:8322,1539,24933,16965,9674,6856,24425,45886,23923,30815
14967:70,564,736,168,2265,96,2326,2292,1913,2414
25251:76,168,650,81,70,564,226,719,322,2153
14982:17,302,654,616,58,650,873,224,301,238
25253:2265,17,76,302,866,81,2848,40,168,719
14992:81,17,986,70,654,226,302,500,899,564
25255:17,302,58,8,866,650,70,518,226,1102
39528:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4424:861,45,891,1558,826,495,875,888,8873,5176
25260:76,17,302,564,866,361,81,358,301,58
39555:17,441,76,8,1002,81,564,518,354,1744
39556:17,302,58,654,866,650,6,81,736,363
15002:17,302,654,76,616,58,8,84,500,358
4426:81,986,226,508,238,931,780,719,225,1069
25263:354,81,70,564,542,226,289,327,353,32
15024:17,76,302,81,650,698,866,361,500,70
4436:17,947,866,508,302,70,654,76,650,1099
39567:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39580:58,302,76,866,224,616,84,29,650,564
25280:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15025:17,84,518,542,245,8,29,650,62,1119
25283:17,654,8,866,947,931,4755,1002,840,1208
4453:8,81,500,40,931,2548,225,4755,495,840
15027:17,76,500,361,81,650,564,226,508,138
25291:17,302,654,650,224,76,616,58,361,285
4457:17,8,654,76,84,616,302,1119,1102,245
39592:17,58,302,654,84,1102,289,101,285,6
25296:302,654,84,361,76,354,1102,29,58,70
4458:17,616,650,301,364,65,542,736,29,327
15043:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4466:17,84,76,138,8,70,301,1102,650,736
15044:17,302,616,654,76,58,138,564,29,238
39594:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25298:616,84,650,354,1102,508,138,101,245,787
4469:17,654,84,542,29,8,518,76,650,1102
15051:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39617:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4482:17,302,58,564,29,8,6,61,224,84
25301:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15066:17,302,508,518,654,76,226,138,15,866
4507:84,302,654,76,518,58,354,301,564,866
25384:17,302,6,76,15,239,866,322,29,650
15068:76,719,168,866,70,564,463,361,698,1069
15073:17,302,654,58,29,866,76,650,6,8
39623:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4514:17,654,866,76,29,58,81,8,650,70
15076:17,518,76,736,84,616,301,58,899,327
4517:302,58,1102,866,354,29,616,650,138,518
25388:4755,495,6293,2593,6880,5450,16174,16191,22484,26528
15079:302,17,654,616,58,29,866,518,354,736
39652:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4519:17,302,616,289,6,238,1239,861,32,162
25410:17,302,654,8,76,84,616,518,650,70
15101:495,2406,2593,5693,6906,16191,45123,22484,26528,4189
4522:76,81,17,698,2139,866,70,40,226,508
39662:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15104:17,302,616,736,58,866,29,224,138,361
4530:17,302,654,58,650,226,138,564,29,354
15106:17,302,654,84,58,29,76,8,650,616
4537:17,302,58,8,29,224,226,568,273,1245
25412:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4543:17,76,866,302,2139,564,81,616,500,358
39693:70,76,508,1462,1023,378,495,2121,3599,521
4562:17,302,650,736,866,354,84,361,70,327
15113:17,302,654,58,616,650,76,861,15,6
25430:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4578:17,29,76,650,84,1102,138,6,354,736
4588:17,302,76,58,84,616,1102,301,354,29
39694:495,2593,16191,22484,26528,13694,4189,21627,24378,2945
15130:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25441:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4618:17,245,76,8,302,616,70,84,654,226
39707:17,654,76,58,8,866,29,650,2139,81
39718:17,76,8,81,70,226,84,508,302,564
15131:262,495,2275,1644,1419,4339,2351,5150,2593,7667
25448:302,17,654,76,564,2139,8,226,508,301
4633:17,76,508,650,542,138,947,58,378,8
15135:17,302,518,76,616,787,354,29,6,861
15166:76,17,1913,866,564,2139,8,70,245,2414
39730:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25449:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4637:81,986,226,508,238,780,719,225,1069,495
25469:17,899,1245,696,802,27070,8069,2467,598,12218
15176:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4640:58,29,76,84,866,8,650,138,518,301
39731:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15177:302,654,361,84,616,58,29,8,301,650
4641:76,17,189,226,2880,8,81,500,4825,508
39796:168,70,654,76,226,616,5738,81,564,719
25471:81,17,58,70,76,226,986,931,29,262
15178:302,866,654,29,84,58,138,616,354,76
4642:302,76,654,29,650,354,8,616,301,518
4651:17,302,654,616,58,29,81,76,866,650
39821:564,262,378,168,353,546,495,1002,774,2715
25513:495,5767,1709,3307,605,1302,2593,37773,14085,9101
4665:58,616,654,8,84,650,354,301,866,518
15187:518,1126,2140,1023,1405,931,402,3233,5084,495
39822:17,302,58,8,654,616,15,542,29,81
25518:564,736,119,495,2140,4364,1606,2593,3717,1173
15189:76,65,1344,168,495,1460,3304,311,3484,463
4666:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39863:17,302,616,84,654,1102,29,650,76,162
15201:76,58,866,81,564,736,238,236,787,2139
4682:76,17,70,8,698,81,564,654,226,238
25519:901,495,2414,347,2593,21285,5277,16191,1351,14993
15207:17,302,76,226,698,70,866,84,301,81
4687:302,58,616,29,899,866,650,518,76,354
39865:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25529:17,650,302,224,508,899,431,81,947,70
15211:840,81,76,226,508,866,61,157,736,1002
4692:58,70,8,302,301,1119,899,84,65,81
39876:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15214:17,616,654,76,302,8,840,29,58,70
25535:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4696:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25583:17,361,654,29,70,736,61,358,1462,2265
39877:76,698,40,226,2139,1023,1462,1344,199,495
15216:17,8,302,76,616,58,84,322,1382,564
39878:70,899,65,81,226,931,947,378,190,131
25608:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4702:17,616,654,518,8,84,29,302,81,902
15221:17,76,508,986,1764,361,327,364,22,40
15224:17,302,616,654,226,650,8,81,70,1102
4730:302,654,84,866,354,29,616,736,58,361
15253:17,302,70,654,138,238,866,65,518,224
4736:302,866,654,76,84,354,736,58,29,1187
39896:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25612:81,17,226,70,76,301,58,285,238,8
15278:17,302,654,616,58,15,84,236,29,650
39903:70,899,65,81,226,931,947,378,190,131
15280:17,302,564,698,866,29,650,361,70,654
4745:17,302,84,518,564,866,736,101,301,15
15288:84,302,654,8,76,866,354,616,29,650
25614:225,495,9354,2593,10503,16191,21963,22484,26528,12548
15289:17,76,70,564,518,1023,354,226,508,736
4749:17,302,654,650,8,354,327,226,84,301
39926:17,302,654,76,616,58,8,84,650,70
25615:650,495,197,2593,7831,16191,67277,22812,29244,59923
4751:81,17,70,8,76,226,84,508,302,564
15297:508,378,931,2200,225,4755,495,1790,840,1352
39927:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25619:302,616,654,58,289,8,866,354,84,138
4760:76,17,302,866,81,361,698,826,2139,168
15302:17,654,302,84,354,8,29,650,70,76
25666:17,866,76,29,654,542,138,285,84,236
4762:17,302,654,616,58,8,76,301,866,84
4767:81,866,564,301,736,361,2139,1119,40,2414
39932:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15303:327,1410,495,2018,3711,7869,14314,3440,69,2593
25677:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4774:866,616,58,354,650,138,76,301,518,285
25679:17,76,698,564,81,361,1069,2512,262,2139
25693:17,76,226,81,654,8,866,84,262,168
4779:17,302,616,76,8,58,84,650,654,138
39940:17,302,654,58,616,650,76,8,84,32
15306:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25694:17,76,40,866,361,698,262,1119,500,358
4788:302,654,866,518,1102,29,301,650,70,616
39967:17,564,40,81,76,8,70,508,2512,262
15308:17,2548,327,866,650,4755,224,157,245,236
25702:17,518,564,84,302,654,616,58,327,363
4789:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
39979:17,70,302,76,616,58,81,654,650,8
15313:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25704:17,302,654,76,58,84,29,650,70,564
4794:654,58,302,650,301,70,138,322,76,182
15333:17,58,654,302,736,29,8,322,363,650
15340:17,58,866,84,1102,301,354,285,76,138
39983:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4796:17,866,70,226,361,327,236,262,239,840
15352:17,76,650,654,616,58,84,29,224,866
25716:70,542,361,101,327,947,1410,2200,103,1099
25719:899,70,65,81,947,518,226,931,2162,1119
40040:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15357:168,4755,495,774,1539,827,3213,1527,352,4825
40043:17,361,654,29,70,736,61,358,1462,2265
25749:17,302,58,76,650,654,224,542,29,508
4797:564,1102,518,866,736,224,61,508,94,1196
15366:17,616,76,866,84,138,1102,285,354,322
40053:17,302,654,58,616,866,239,29,84,726
4802:302,654,70,84,650,48,866,1187,2162,81
15375:17,76,654,58,616,698,302,301,736,289
25750:76,17,2548,840,70,654,1119,58,866,698
15378:17,76,361,84,70,1102,736,285,698,650
4816:17,654,138,302,616,84,29,62,162,518
4831:654,58,29,354,899,76,542,138,616,301
40055:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25751:17,866,76,302,564,327,698,224,226,508
15380:495,2593,7821,11015,16191,22484,26528,4189,21627,18996
4834:17,302,654,58,616,84,518,8,76,542
40069:17,533,76,226,361,866,84,650,2139,1023
15385:654,84,866,354,58,76,70,1102,361,301
40098:17,361,654,29,70,736,61,358,1462,2265
4852:17,58,302,564,2139,866,650,70,262,226
25755:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15388:17,76,138,8,899,654,358,866,84,29
25759:17,302,616,29,8,84,654,542,327,1102
15394:17,302,654,616,58,76,29,285,650,354
4863:17,302,616,654,84,76,8,58,650,518
15404:76,17,302,616,654,564,58,650,866,226
40101:17,76,616,866,29,302,654,736,58,32
4870:17,616,58,302,84,654,361,6,8,29
15420:17,226,564,354,138,736,15,698,2414,1344
25771:17,302,616,84,236,354,138,29,650,70
4875:654,58,616,84,76,29,8,866,1102,354
40115:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4889:302,654,866,58,616,650,8,1102,361,70
15421:17,302,616,58,8,84,518,508,285,6
25778:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4894:17,76,866,698,650,4880,736,669,1730,236
25779:70,17,76,81,866,327,358,986,378,168
15433:17,76,302,508,616,654,58,245,866,84
25800:81,17,986,226,500,564,8,302,654,76
40120:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15434:17,564,302,40,654,226,508,2139,616,58
4898:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4910:302,29,70,654,58,866,84,65,354,226
25822:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
40123:17,76,70,654,226,508,58,554,8,302
15441:302,17,29,654,58,866,518,301,6,238
4919:17,654,302,58,76,616,138,29,8,866
15442:986,76,226,262,500,564,1749,1884,2967,1023
4926:302,654,29,866,84,322,301,70,327,76
25831:17,302,654,327,84,4671,9594,358,1468,1131
4934:1352,650,2548,245,2880,429,225,3307,8069,1712
40129:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25836:17,76,226,866,81,358,70,2153,354,168
40149:70,564,736,168,2265,96,2326,2292,1913,2414
15448:226,495,4021,2593,5103,5355,16191,22484,16763,26528
4935:302,654,17,58,616,518,29,650,245,285
15451:17,654,302,518,616,58,101,84,650,65
4944:17,302,866,76,84,650,361,70,654,508
25842:17,8,654,542,873,508,616,58,84,81
4946:17,70,84,363,81,327,873,947,986,1023
40158:17,302,654,58,76,84,650,8,616,1102
15466:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
40163:17,546,5975,294,1397,4889,3789,4825,306,8772
40189:17,302,58,654,564,285,8,226,616,736
25852:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4949:17,654,8,302,58,508,650,616,224,354
4951:17,76,508,58,986,1205,866,698,65,81
15469:17,616,302,84,70,483,1102,138,285,899
4956:17,76,866,58,226,654,650,81,564,29
25853:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
40190:262,495,2275,1644,1419,4339,2351,5150,2593,7667
4961:81,650,8,2139,70,840,245,698,947,986
40195:17,76,650,1119,654,84,361,285,61,4268
15470:654,495,3039,4671,7622,1455,9594,2215,9790,5512
15476:17,564,40,76,8,81,70,2512,262,2139
25854:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4984:302,616,29,236,2618,2512,495,205,244,2593
15477:17,76,650,58,8,29,70,564,138,2200
40196:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4986:17,654,616,8,76,70,84,29,354,866
25861:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
40215:17,866,70,361,840,236,262,239,225,4755
15490:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
40226:17,302,654,616,542,650,508,81,58,70
15495:17,76,616,285,84,182,787,873,1119,40
4991:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25865:17,226,81,70,8,866,84,29,2703,564
15496:17,76,866,81,616,2548,650,564,354,226
4992:17,302,654,616,76,58,29,15,8,650
15503:17,899,302,84,654,70,76,947,736,8
40229:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
4998:17,302,58,138,866,76,354,650,81,861
15524:17,361,654,29,70,736,61,358,1462,2265
40234:17,616,654,302,650,58,76,8,542,564
25872:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
5001:17,302,58,616,84,76,650,1102,866,29
40235:17,302,616,76,58,84,81,8,289,285
15525:76,29,354,84,650,8,301,1102,138,361
40258:76,17,8,361,81,866,84,650,2139,70
15534:17,508,245,302,8,76,616,710,1410,1002
25887:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
5002:17,302,8,616,84,76,58,654,224,650
25919:17,76,361,81,698,262,508,669,826,500
5006:17,302,58,226,654,81,616,84,564,239
40259:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25922:17,76,245,1002,2715,81,8,301,1744,518
15541:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
5007:17,76,94,8,81,710,70,441,226,2548
25924:17,616,654,302,58,8,101,76,518,564
15551:302,76,866,354,616,654,1102,518,29,361
25933:17,76,245,327,8,84,65,518,289,101
40262:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15567:17,302,58,616,866,736,8,29,70,564
25940:17,302,76,58,81,236,654,616,361,8
5011:698,81,508,238,262,500,719,96,353,495
15587:76,81,698,226,2139,70,40,1462,1344,285
5015:17,787,302,508,58,285,8,650,564,4268
15591:76,17,81,226,302,564,1023,500,361,8
40293:17,302,654,76,301,508,616,736,58,8
15599:81,302,76,236,358,564,542,698,322,2139
5018:654,58,29,84,616,76,354,1102,138,518
25947:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
5031:302,84,58,654,76,518,1102,301,354,650
40307:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15600:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
25951:17,81,238,358,495,2021,124,2583,521,3039
40308:17,76,302,224,564,866,616,736,61,650
15601:17,302,1102,76,654,616,101,354,301,650
25976:17,1730,76,866,986,564,40,361,500,5097
5039:17,564,302,76,508,58,8,84,1002,29
25977:17,1352,3107,76,378,4825,3172,508,669,189
15604:654,302,58,76,84,650,289,564,866,354
5040:17,302,616,76,654,58,84,650,301,322
15608:17,76,710,508,289,327,1539,4755,2139,947
40316:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
5047:17,564,8,616,736,654,32,76,542,787
15609:17,58,302,29,8,866,84,322,650,62
5048:17,76,500,302,616,650,81,564,361,6
25989:669,8199,2829,9674,24933,16965,30815,13077,51232,24854
15621:76,17,719,168,302,70,564,698,866,84
5079:58,84,76,354,616,8,1102,301,138,70
40347:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15625:17,76,238,81,226,698,32,873,3704,554
5086:17,76,70,866,654,262,8,650,500,2139
5088:17,302,654,76,616,58,866,361,81,224
25991:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
5089:17,302,654,76,650,616,58,224,29,70
40368:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15631:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
5090:17,302,81,650,508,58,70,899,29,327
15640:17,302,224,616,8,650,654,58,289,285
5097:17,76,650,616,1382,8,81,564,1644,508
25994:495,2593,16191,22484,26528,4189,21627,24378,2945,34579
15648:17,76,81,58,8,70,654,226,84,1102
40427:378,495,2414,4372,7006,352,297,6733,2593,11467
15654:81,840,986,508,245,8,698,500,564,518
5107:17,302,76,654,736,616,84,58,138,8
40431:17,70,81,327,986,378,168,429,1764,1730
